ID,Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS
474,446.0,,,162.0,,967.0,712.0,28,51.02
475,,,,162.0,,967.0,,,53.39
476,446.0,,79.0,162.0,11.6,967.0,712.0,,
477,446.0,24.0,,,,967.0,,3,
478,,24.0,79.0,,11.6,967.0,712.0,,23.35
479,,,79.0,,,967.0,,7,
480,,24.0,,,11.6,967.0,712.0,,38.02
481,,24.0,79.0,,11.6,,,,
482,446.0,,,,11.6,,712.0,56,
483,446.0,,79.0,162.0,,967.0,,,56.14
484,,,79.0,162.0,,,712.0,,
485,446.0,24.0,,162.0,10.3,,712.0,56,54.77
486,,,94.0,157.0,14.3,938.0,,28,50.24
487,,,,157.0,13.9,938.0,,,
488,,,94.0,,11.6,,,,46.68
489,387.0,,94.0,157.0,14.3,938.0,,3,
490,387.0,20.0,94.0,157.0,13.9,938.0,,,
491,,,94.0,,11.6,938.0,845.0,,
492,,20.0,,,,938.0,,7,36.84
493,387.0,20.0,,157.0,13.9,,845.0,7,
494,387.0,20.0,94.0,157.0,,,845.0,7,
495,387.0,20.0,,157.0,14.3,938.0,845.0,,56.34
496,,20.0,,157.0,13.9,,845.0,56,47.97
497,,,94.0,,,,,,
498,,19.0,,145.0,,,871.0,28,44.03
499,,19.0,97.0,,12.3,967.0,871.0,,55.45
500,,,123.0,210.0,3.9,882.0,699.0,28,
501,,,,,3.9,822.0,,28,57.92
502,491.0,,,,,,699.0,3,25.61
503,,,123.0,210.0,3.9,882.0,699.0,7,33.49
504,491.0,26.0,,,,,699.0,,
505,491.0,,,,3.9,,,3,
506,491.0,26.0,123.0,201.0,,,,7,37.92
507,491.0,26.0,,201.0,3.9,822.0,699.0,,
508,,,132.0,178.0,,822.0,,,
509,424.0,22.0,132.0,178.0,8.5,882.0,750.0,3,32.01
510,424.0,22.0,132.0,168.0,8.9,,750.0,28,
511,424.0,22.0,,,8.5,822.0,750.0,7,39.0
512,424.0,22.0,132.0,,,822.0,,,
513,,,132.0,168.0,8.9,,750.0,,
514,424.0,22.0,132.0,168.0,,822.0,750.0,7,40.29
515,424.0,22.0,,,8.9,,750.0,,
516,202.0,11.0,141.0,206.0,1.7,,,28,21.97
517,202.0,,141.0,206.0,1.7,942.0,,,
518,,11.0,,,1.7,942.0,,7,
519,,11.0,,206.0,1.7,942.0,801.0,56,23.25
520,,,,179.0,,842.0,,28,
521,284.0,,141.0,179.0,,,801.0,3,
522,284.0,15.0,141.0,179.0,5.5,842.0,801.0,,
523,,15.0,141.0,,,,,56,
524,,,141.0,,,,801.0,,
525,359.0,19.0,,,10.9,942.0,,,59.49
526,,,,,10.9,,801.0,3,
527,359.0,19.0,,,10.9,,801.0,3,23.64
528,359.0,19.0,,154.0,10.9,942.0,,,
529,359.0,,,,10.9,,,,38.61
530,,19.0,,,,942.0,,56,68.75
531,359.0,,,,10.9,,,,66.78
532,436.0,,,218.0,0.0,,,,23.85
533,,0.0,0.0,192.0,,913.2,,90,
534,289.0,0.0,,,,,895.3,,
535,393.0,0.0,0.0,192.0,0.0,,,,19.2
536,,0.0,0.0,192.0,0.0,,,,48.85
537,,0.0,,192.0,,,785.6,28,39.6
538,480.0,0.0,,,,936.2,712.2,28,43.94
539,,,0.0,,0.0,,,,34.57
540,,,,,,936.2,712.2,,
541,480.0,0.0,,192.0,,936.2,712.2,3,24.4
542,333.0,,,,0.0,,,,15.62
543,255.0,0.0,,192.0,0.0,889.8,,90,
544,,,,192.0,,,,7,10.22
545,289.0,0.0,,192.0,,913.2,895.3,7,14.6
546,,,0.0,,0.0,,945.0,,18.75
547,333.0,0.0,,192.0,0.0,,,,
548,,0.0,0.0,,,931.2,,,23.4
549,289.0,,,192.0,0.0,913.2,,28,25.57
550,333.0,0.0,,192.0,,931.2,842.6,,41.68
551,,0.0,,,,,785.6,,27.74
552,,0.0,,,0.0,889.8,945.0,,
553,158.8,,0.0,185.7,0.0,1040.6,,7,
554,,,,185.7,,,664.3,7,25.42
555,,,,185.7,,1040.6,734.3,,
556,181.9,272.8,,185.7,0.0,1012.4,714.3,,27.94
557,,,,,0.0,998.2,,,
558,,170.3,0.0,,,1026.6,724.3,7,
559,,181.9,0.0,,,,,7,19.77
560,,359.4,,185.7,,941.6,,,
561,220.8,,,185.7,,1055.0,744.3,28,
562,,,0.0,,,,,28,
563,382.5,0.0,,,,1047.8,,7,24.07
564,210.7,316.1,,185.7,,977.0,689.3,7,21.82
565,158.8,238.2,,185.7,0.0,,,28,
566,,,0.0,,,1091.4,,,14.84
567,,170.3,0.0,,0.0,1026.6,,,
568,,,0.0,,,1076.2,,7,
569,397.0,0.0,,185.7,0.0,1040.6,,,
570,,,,185.7,,1104.6,,,
571,295.8,,,185.7,,,769.3,,
572,228.0,342.1,0.0,185.7,,,,,39.7
573,220.8,,,185.7,0.0,1055.0,,7,
574,316.1,210.7,,,,977.0,,28,
575,,,,,,1076.2,759.3,,
576,238.1,0.0,0.0,,0.0,1118.8,,28,
577,,0.0,0.0,,0.0,1069.2,754.3,7,
578,,,0.0,,,,,28,18.2
579,,,,185.7,0.0,998.2,704.3,7,17.2
580,,135.7,0.0,,,1076.2,759.3,28,22.63
581,,,,185.7,0.0,,704.3,7,
582,,,0.0,,,1012.4,714.3,,
583,,155.5,0.0,,,1026.6,724.3,,25.73
584,,,,,0.0,,,28,
585,,,,,,,,,21.92
586,290.2,193.5,0.0,,0.0,,704.3,28,33.04
587,,0.0,,,0.0,1104.6,784.3,7,
588,238.2,,,185.7,0.0,,734.3,28,
589,,124.1,,185.7,,1083.4,764.3,7,
590,,0.0,0.0,185.7,,1069.2,754.3,,
591,,0.0,0.0,,0.0,,,7,
592,,,,,0.0,,,28,
593,382.5,0.0,,185.7,0.0,1047.8,739.3,,37.44
594,,0.0,0.0,,,1111.6,,,
595,,,0.0,,,,,7,24.44
596,,124.1,0.0,185.7,0.0,,,28,
597,170.3,155.5,,185.7,,,,,10.73
598,,,,,,,,28,
599,,0.0,0.0,197.0,0.0,,781.0,,13.22
600,339.0,0.0,0.0,197.0,,,,,
601,339.0,,,,,968.0,,,27.04
602,339.0,,0.0,197.0,,968.0,,,32.04
603,,0.0,,,,968.0,781.0,,
604,339.0,,0.0,,,,,,36.45
605,339.0,,0.0,,0.0,968.0,,,
606,,,,194.0,0.0,968.0,,,
607,,,,,,,,,12.84
608,,0.0,0.0,194.0,0.0,,,,18.42
609,,0.0,0.0,194.0,0.0,,,,
610,236.0,,0.0,,,968.0,885.0,,
611,236.0,,0.0,,0.0,968.0,,365,25.08
612,277.0,0.0,0.0,,,968.0,,14,21.26
613,277.0,,0.0,,0.0,,,28,
614,277.0,,0.0,191.0,0.0,,,,
615,277.0,,,191.0,,,,,31.25
616,,,,191.0,0.0,968.0,856.0,,32.33
617,277.0,0.0,,191.0,0.0,968.0,856.0,360,
618,,0.0,,,,,,,9.31
619,,,0.0,198.0,0.0,968.0,,90,26.94
620,254.0,,,198.0,,,863.0,180,
621,,,0.0,198.0,,,863.0,365,
622,307.0,0.0,,193.0,,,,180,34.49
623,307.0,,,193.0,,,,,36.15
624,,,0.0,,,968.0,,,12.54
625,,0.0,,,,968.0,,28,27.53
626,,0.0,,193.0,,968.0,,90,
627,,,0.0,,,,885.0,,
628,,,,,0.0,1125.0,,,7.84
629,,0.0,0.0,180.0,,,,,
630,,,,181.0,,,833.0,7,11.17
631,,,,,0.0,1113.0,,,17.34
632,325.0,,0.0,,,1063.0,,7,
633,,,,,,,,28,
634,,,0.0,183.0,,,808.0,,14.2
635,275.0,0.0,,,0.0,,808.0,,
636,,,,,,1075.0,795.0,7,15.58
637,,,,184.0,,,,,
638,,0.0,0.0,,0.0,,758.0,,26.06
639,,,0.0,,,1038.0,,,
640,,0.0,,,,,,,
641,,,,187.0,,1025.0,,7,30.14
642,250.0,,0.0,,0.0,1100.0,,,
643,,,,182.0,,,,,20.87
644,350.0,0.0,,,,,,7,
645,,0.0,0.0,,,1050.0,,,
646,,,,,,963.4,630.0,,
647,,166.8,0.0,,,977.6,694.1,90,
648,,,0.0,,,935.4,,,
649,,,0.0,,,971.8,,,
650,,250.2,,,0.0,,,3,6.9
651,,,,203.5,0.0,,,,
652,,,,,,,,3,
653,,,,,,887.0,,,
654,,153.0,0.0,,0.0,,942.0,90,
655,122.6,,0.0,203.5,,,800.1,,
656,166.8,,,203.5,0.0,,,28,
657,200.0,,0.0,,,965.4,,3,11.41
658,,,,203.5,,,,,20.59
659,,203.5,,203.5,0.0,965.4,,,25.89
660,108.3,162.4,,203.5,,,,90,29.23
661,,173.0,,192.0,0.0,909.8,,,
662,,212.0,,,,,748.5,,
663,157.0,236.0,0.0,,,935.4,,,
664,133.0,,,,,,,,
665,250.2,,,203.5,0.0,,694.1,7,19.35
666,173.0,,,,,,,,
667,,288.0,,,0.0,,,3,
668,,288.0,,,,,,28,39.32
669,,,,,,,943.1,,
670,,,0.0,,0.0,932.0,,,16.11
671,,,0.0,203.5,,965.4,631.0,28,
672,,157.0,0.0,,,,749.1,,
673,,116.0,,192.0,0.0,946.8,,,
674,,,,203.5,,,750.0,,
675,236.0,,,192.0,,972.6,749.1,3,13.57
676,183.9,122.6,,,0.0,,800.0,,32.53
677,166.8,,0.0,,,,,,
678,,,0.0,192.0,,,942.0,,
679,,192.0,,,,,,,
680,212.0,,,,0.0,,750.0,28,33.0
681,,,,,,,942.0,28,
682,,,,,,946.8,,28,
683,183.9,122.6,,,,959.2,,28,
684,133.0,200.0,,192.0,,,839.2,90,36.59
685,192.0,288.0,,192.0,,,716.1,,
686,133.0,200.0,,,0.0,,,,13.66
687,305.3,203.5,,,,,631.0,,
688,,157.0,,,,,749.1,90,
689,,,,,,,,3,
690,,236.0,,,,,781.2,,16.89
691,,192.0,,192.0,,,,7,
692,,,,,0.0,973.4,,3,
693,,,0.0,,,973.4,,,
694,,,,,,888.0,943.1,,
695,,,0.0,,,,,,32.88
696,,,0.0,,0.0,,,,
697,,,,,,,,7,10.79
698,108.3,,,,0.0,938.2,849.0,,
699,203.5,,,203.5,,963.4,,,41.68
700,203.5,,0.0,,,963.4,630.0,,9.56
701,133.0,,,192.0,,927.4,,,
702,,,0.0,,0.0,,717.8,90,
703,200.0,133.0,0.0,,0.0,,806.2,7,
704,200.0,133.0,,192.0,,,806.2,28,
705,,,,203.5,0.0,,,,
706,,,0.0,,,958.2,,,
707,153.0,102.0,,,,,,,
708,,,0.0,,0.0,,806.2,,
709,,,,,,,,,
710,173.0,116.0,,192.0,,946.8,,,32.1
711,250.2,166.8,,,,,,,36.96
712,,,,,,965.4,,90,
713,,288.0,,,,,,,
714,157.0,236.0,0.0,,0.0,,781.2,3,
715,,102.0,0.0,,,,,7,8.37
716,,,0.0,,0.0,,,,
717,,,,192.0,0.0,,,,
718,,,,203.5,,,,,4.83
719,122.6,,0.0,,,,800.1,,10.35
720,,,0.0,,,975.6,,90,
721,,305.3,0.0,,,,,90,
722,310.0,,0.0,,,,,3,
723,,,,,0.0,,,,
724,310.0,0.0,,,,,,28,27.83
725,310.0,,,192.0,,,,90,
726,,,,,0.0,,,,38.7
727,331.0,,,,,1025.0,,3,
728,,,,,,,821.0,7,
729,,,0.0,192.0,0.0,,,,31.74
730,,,,,,,821.0,,37.91
731,,,,,,,,,
732,,,0.0,192.0,,1056.0,,,
733,349.0,0.0,0.0,192.0,0.0,,809.0,7,
734,,,,,0.0,,,,
735,,0.0,0.0,,,,809.0,,
736,349.0,0.0,,,,1056.0,,,
737,238.0,,,186.0,0.0,,789.0,,12.05
738,,,,186.0,,,,,
739,296.0,,,,,,769.0,,
740,,,,186.0,,,769.0,,
741,,,,,0.0,,,,
742,,0.0,,192.0,,,721.0,,43.89
743,480.0,0.0,,,0.0,936.0,,90,
744,,0.0,,186.0,0.0,,,,36.94
745,,,,,,,,,14.5
746,,,0.0,,,1104.0,,28,
747,,0.0,,,,,,,
748,,0.0,,,,,,,
749,,,,,,,613.0,7,
750,,,,,,,,,
751,,0.0,,,,,,,44.09
752,540.0,,,,0.0,1125.0,,,
753,,,,,0.0,,,14,59.76
754,,0.0,0.0,,,,,28,
755,,,,,0.0,1125.0,,,
756,540.0,,,,0.0,,613.0,,71.62
757,,,,173.0,0.0,,,,
758,,0.0,,,,,,7,
759,,0.0,0.0,,,,,,
760,350.0,,,,,,,,
761,,,0.0,,0.0,,,,
762,,,,,0.0,,775.0,,
763,,,0.0,203.0,,974.0,,,
764,,,,,,966.0,,1,
765,,,,,,966.0,,,
766,,,,186.0,0.0,,,,
767,,,,,,966.0,,,
768,,,,,0.0,,,,31.35
769,331.0,,,,0.0,978.0,,,
770,,,,,0.0,,,,41.24
771,,0.0,,,,,,,
772,,0.0,,,,,825.0,,
773,382.0,0.0,0.0,,,1047.0,,7,24.0
774,,,0.0,186.0,,1047.0,,,
775,,,0.0,,,,,,
776,281.0,,,,,,,,
777,,,,185.0,0.0,,,,21.16
778,,,0.0,,,,,,
779,295.0,,,185.0,0.0,1069.0,,,
780,295.0,0.0,,185.0,,,,28,
781,,,0.0,185.0,0.0,1118.0,,28,
782,296.0,,,,,1085.0,,7,14.2
783,,,,,,,765.0,28,21.65
784,296.0,,,,,,,,
785,,,,192.0,,879.0,,3,
786,,,,,,,,7,16.26
787,,0.0,,,,,,,
788,,,0.0,,,,825.0,90,
789,,,,,0.0,,,,18.13
790,,0.0,,192.0,,,,,
791,,,,192.0,0.0,,806.0,,
792,,,,,,,,,41.05
793,349.0,0.0,,192.0,,1047.0,,,
794,,,,,,,,14,18.13
795,,,,,,,,,
796,,,,189.0,,,,,
797,500.0,,,200.0,0.0,,,90,
798,,,0.0,200.0,,,,,
799,,0.0,,,,,,270,
800,,0.0,,173.0,,,,,
801,,,0.0,,,,,,
802,252.0,0.0,,,0.0,,,,
803,339.0,0.0,,185.0,0.0,,,28,31.65
804,393.0,0.0,,,,,758.0,,
805,,,0.0,,,940.0,,,
806,,,,192.0,,,,,
807,,,,,,,,,
808,,,,,,,,,
809,252.0,,0.0,,,,784.0,,
810,,0.0,,185.0,0.0,,,,
811,,0.0,,,,,850.0,,
812,,,,,,,,28,
813,,,0.0,,,970.0,,,
814,,,0.0,192.0,0.0,970.0,,,
815,310.0,,,192.0,,,,,38.11
816,,0.0,,189.0,,1125.0,,3,
817,,,,,,,,,
818,,,,189.0,,1125.0,,,
819,,,,189.0,0.0,,613.0,,
820,,,,,,,613.0,,
821,525.0,,,189.0,,,613.0,,
822,,0.0,0.0,,,974.0,,,
823,,,,,,,800.0,28,
824,,,0.0,,,,,180,
825,,,,,,,,,
826,,,,185.0,,,,,
827,480.0,0.0,0.0,192.0,0.0,,721.0,,
828,522.0,0.0,,146.0,,,896.0,,
829,,0.0,,146.0,,,,,
830,,,,,,,,28,
831,162.0,190.0,,,,838.0,,,33.76
832,,144.0,,220.0,10.0,,,,
833,,,,202.0,,,829.0,,
834,,,,,,,,28,
835,,143.0,111.0,,22.0,,,,
836,,,,158.0,,,,,15.42
837,,140.0,,214.0,,,,28,33.42
838,,,0.0,,7.0,,,28,
839,,,,,,953.0,,28,
840,,239.0,0.0,,,,684.0,28,
841,,,0.0,,10.0,,,,
842,,0.0,,196.0,,,,28,
843,,0.0,184.0,,12.0,,,28,
844,,,130.0,,,,,28,
845,,,,,,,655.0,,53.52
846,,,,,,,,,57.21
847,366.0,187.0,0.0,,,,757.0,,
848,280.0,,,,,,805.0,28,
849,252.0,,76.0,,,,,,
850,,,,182.0,,,729.0,28,
851,,,,,,1022.0,,,
852,,,,203.0,,,,,32.84
853,298.0,,,,,879.0,,,42.64
854,,,,,,,,,40.06
855,,121.0,94.0,,,,,,
856,326.0,,,,,,,28,61.23
857,,0.0,,193.0,,,,28,
858,,,,,5.0,,,,
859,,149.0,,,8.0,,,28,
860,164.0,,200.0,,,,,,
861,,,113.0,,,,,,
862,321.0,0.0,,,,,,,
863,140.0,164.0,,,,,,,
864,,121.0,0.0,,7.0,,,,
865,,0.0,107.0,,11.0,,744.0,,
866,,,86.0,195.0,6.0,,,,
867,160.0,,,168.0,12.0,,,28,39.45
868,166.0,,,,13.0,,,,37.91
869,,116.0,,,,,,28,
870,,,116.0,,,,813.0,28,
871,,,,193.0,,892.0,780.0,,23.69
872,159.0,,,,,990.0,789.0,,
873,,,78.0,,,864.0,,,32.4
874,,,,,,,,,
875,,,,,,1002.0,,,36.8
876,,,,,9.0,,,,
877,,,,,,,,,
878,,,,221.0,11.0,,,,
879,,210.0,,,,,,,31.03
880,313.0,,,178.0,8.0,,,,
881,,,112.0,,8.0,,816.0,28,
882,153.0,,,,,,,,
883,,,,,7.0,,,28,
884,,,,176.0,,,893.0,,32.96
885,,,,212.0,10.0,,,,
886,,,,,,,,,
887,,,,,16.0,,,,
888,326.0,0.0,,,11.0,801.0,792.0,28,
889,,,,,,,,,
890,,,,,,,,,33.72
891,,0.0,,220.0,,,713.0,,8.54
892,,,,167.0,,1074.0,,,13.46
893,,,90.0,199.0,,,,,
894,,,92.0,,,,,28,
895,,,143.0,,,,,,29.72
896,,101.0,78.0,,,,,,
897,,,,,,,,,52.44
898,,120.0,0.0,,7.0,,,,
899,336.0,,,,3.0,,817.0,,
900,,,,181.0,,979.0,,,
901,,,0.0,,12.0,,675.0,,37.43
902,,,133.0,,,,,28,
903,,,,,,,,,56.61
904,,,143.0,193.0,9.0,1047.0,,28,12.46
905,155.0,183.0,,,9.0,,,,
906,,0.0,,,,,805.0,,
907,,,,,,,,,
908,,,,179.0,,,,28,
909,,,,,,,822.0,,44.52
910,,,,,3.0,,,,23.74
911,,,,,7.0,,,,
912,,,182.0,181.0,,,,,
913,,,,,,,,,
914,,,107.0,,13.0,953.0,,28,
915,313.0,,,,,1002.0,,,
916,,,143.0,,9.0,,,,
917,,134.0,,195.0,6.0,924.0,,,
918,,,,,2.0,,,,
919,,,179.0,,,,,28,
920,,0.0,0.0,,,,,,25.1
921,,,126.0,,,,,,
922,,0.0,,,,877.0,,,
923,,,,,,,,,
924,,,,216.0,,822.0,,28,
925,,,,,,,,,26.97
926,,,128.0,,,,641.0,,
927,,,,202.0,,,,,
928,,,152.0,,9.0,,,,
929,,,,,,,,,
930,,,,,6.0,,,,
931,,,,,,,,,
932,,,,176.0,,1021.0,,,
933,154.0,,,228.0,,,,,
934,,,195.0,,,898.0,636.0,,
935,,,,213.0,,923.0,,,
936,156.0,,,,,854.0,,,
937,,,,,,,,,
938,,,,,,,688.7,28,36.8
939,,,,,,,,,
940,145.9,230.5,,,,,,,
941,,,,,,,,,
942,,,,195.7,,949.4,,,
943,,145.0,,,,,824.0,,
944,,,111.9,,,992.0,,28,
945,,145.0,,,,,,,
946,139.9,132.6,,200.3,,,,28,
947,149.5,,0.0,175.8,,,,,32.96
948,,,,,,,,,23.84
949,,,,,,,,,
950,,,,,,,,,
951,,0.0,,,,,,,
952,,,,,,,822.2,,
953,,,,,,,,28,
954,,,,,,,,,
955,150.7,,185.3,166.7,15.6,1074.5,,,
956,272.6,,89.6,,,,,,
957,,,,,7.1,,,,
958,,169.4,,,,,,28,
959,,,78.4,,,,,,
960,312.9,160.5,,,,,,28,
961,,,,,,,,,
962,,,,,,,,,
963,,0.0,,,,,,,
964,,,,,,,,28,37.43
965,,,,191.6,,,,,
966,,,,194.9,,,802.3,28,
967,,,142.8,,,,,,
968,154.8,183.4,,,,877.2,,,
969,,,,,,,,,
970,,112.3,,,10.4,,,,
971,,,,,,,,,
972,,,0.0,,,,,,
973,,,,181.9,,,816.8,,23.74
974,,,,178.1,7.5,,,,
975,,,,,,838.9,,,
976,,,,,7.0,,665.6,,43.58
977,,,107.5,,,,784.0,,
978,,,,,,,,,41.05
979,,,,193.8,9.2,,,,28.99
980,,,0.0,,,,,,
981,,,,,2.2,,,,
982,,,,,,,,,10.54
983,,,,,,,,,
984,,,,,10.4,,,,
985,,0.0,,,,,,,
986,255.3,98.8,,,6.5,,,,
987,,,81.8,,,,,28,
988,,,,,,,,,
989,,144.2,,,,,,,
990,,,89.3,,,,,,
991,,,,,18.3,,,28,
992,,,,,,,,,
993,,,,158.4,,,,28,
994,303.6,,,,,,,,
995,,,0.0,190.2,,,,,
996,,,,175.1,,,719.7,28,27.68
997,,,,,,,,,
998,,,,,,,,,
999,,,,,,,,,30.12
1000,,,183.9,,,,772.2,28,15.57
1001,,166.6,129.7,,,,,28,
1002,,,,201.3,,,,28,
1003,,164.2,,,4.6,,,,
1004,,,,191.3,,,,28,
1005,,,,,,,,,
1006,,,,,,,821.4,,
1007,,,,,,1023.3,,,
1008,155.6,,0.0,,,,,28,
1009,,,,,,,,28,
1010,,,,,,,,28,
1011,,,,,5.7,,,,
1012,,,,,,904.4,,,
1013,,,,174.0,,,,,
1014,,0.0,,,,801.4,,28,
1015,,,,,5.5,,,,
1016,,,0.0,,,,,,
1017,,0.0,200.1,,,849.3,,,
1018,,,112.6,,,,,,
1019,321.4,0.0,,,,,779.7,,37.27
1020,,,127.7,,5.8,,655.6,,
1021,,,,,,,,,
1022,,0.0,,,11.1,,,,
1023,,,,,5.9,,,,
1024,,,,168.4,,,,,
1025,,,,183.2,,,,,
1026,,,,,,,,,44.28
1027,,,,,,,,,
1028,,,,192.7,,,,,
1029,,,,,,,,28,
1030,,,78.3,,8.6,,,,
