ID,Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS
475,446.0,,79.0,162.0,,967.0,712.0,,53.39
476,446.0,,79.0,162.0,11.6,967.0,712.0,,
477,446.0,24.0,79.0,162.0,11.6,967.0,,3,
478,446.0,24.0,79.0,,11.6,967.0,712.0,3,23.35
479,,24.0,79.0,,,967.0,712.0,7,
480,,24.0,79.0,162.0,11.6,967.0,712.0,,38.02
481,,24.0,79.0,162.0,11.6,,,,
482,446.0,24.0,79.0,,11.6,,712.0,56,
483,446.0,,79.0,162.0,,967.0,,,56.14
484,446.0,24.0,79.0,162.0,11.6,,712.0,56,55.25
485,446.0,24.0,79.0,162.0,10.3,967.0,712.0,56,54.77
486,,,94.0,157.0,14.3,938.0,845.0,28,50.24
487,,,,157.0,13.9,938.0,,,
488,,,94.0,,11.6,,845.0,,46.68
489,387.0,20.0,94.0,157.0,14.3,938.0,,3,
490,387.0,20.0,94.0,157.0,13.9,938.0,,,
491,,20.0,94.0,,11.6,938.0,845.0,,
492,,20.0,94.0,,,938.0,845.0,7,36.84
493,387.0,20.0,,157.0,13.9,,845.0,7,45.9
494,387.0,20.0,94.0,157.0,11.6,,845.0,7,41.67
495,387.0,20.0,94.0,157.0,14.3,938.0,845.0,,56.34
496,,20.0,94.0,157.0,13.9,938.0,845.0,56,47.97
497,,,94.0,157.0,,,,,61.46
498,,19.0,97.0,145.0,13.1,,871.0,28,44.03
499,,19.0,97.0,,12.3,967.0,871.0,,55.45
500,,,123.0,210.0,3.9,882.0,699.0,28,
501,,26.0,123.0,,3.9,822.0,,28,57.92
502,491.0,26.0,123.0,,,882.0,699.0,3,25.61
503,,26.0,123.0,210.0,3.9,882.0,699.0,7,33.49
504,491.0,26.0,,,,,699.0,,
505,491.0,26.0,,201.0,3.9,,,3,
506,491.0,26.0,123.0,201.0,3.9,822.0,,7,37.92
507,491.0,26.0,123.0,201.0,3.9,822.0,699.0,,61.86
508,424.0,,132.0,178.0,8.5,822.0,,28,
509,424.0,22.0,132.0,178.0,8.5,882.0,750.0,3,32.01
510,424.0,22.0,132.0,168.0,8.9,,750.0,28,
511,424.0,22.0,132.0,,8.5,822.0,750.0,7,39.0
512,424.0,22.0,132.0,,,822.0,750.0,,65.7
513,,22.0,132.0,168.0,8.9,822.0,750.0,,
514,424.0,22.0,132.0,168.0,,822.0,750.0,7,40.29
515,424.0,22.0,132.0,,8.9,,750.0,,74.36
516,202.0,11.0,141.0,206.0,1.7,,,28,21.97
517,202.0,,141.0,206.0,1.7,942.0,,3,
518,202.0,11.0,,206.0,1.7,942.0,,7,15.07
519,,11.0,,206.0,1.7,942.0,801.0,56,23.25
520,,,,179.0,,842.0,801.0,28,
521,284.0,,141.0,179.0,,,801.0,3,13.4
522,284.0,15.0,141.0,179.0,5.5,842.0,801.0,7,
523,284.0,15.0,141.0,179.0,,842.0,,56,
524,359.0,,141.0,,,,801.0,,62.94
525,359.0,19.0,141.0,,10.9,942.0,801.0,,59.49
526,359.0,,,,10.9,,801.0,3,
527,359.0,19.0,,,10.9,,801.0,3,23.64
528,359.0,19.0,141.0,154.0,10.9,942.0,801.0,,35.75
529,359.0,19.0,141.0,,10.9,942.0,801.0,7,38.61
530,359.0,19.0,,,10.9,942.0,,56,68.75
531,359.0,19.0,141.0,,10.9,,,56,66.78
532,436.0,,0.0,218.0,0.0,838.4,,28,23.85
533,,0.0,0.0,192.0,0.0,913.2,,90,
534,289.0,0.0,,192.0,,,895.3,,
535,393.0,0.0,0.0,192.0,0.0,,785.6,,19.2
536,393.0,0.0,0.0,192.0,0.0,940.6,785.6,,48.85
537,393.0,0.0,,192.0,0.0,,785.6,28,39.6
538,480.0,0.0,,,,936.2,712.2,28,43.94
539,480.0,0.0,0.0,,0.0,,712.2,,34.57
540,480.0,,0.0,192.0,,936.2,712.2,90,
541,480.0,0.0,,192.0,0.0,936.2,712.2,3,24.4
542,333.0,,,,0.0,,842.6,3,15.62
543,255.0,0.0,0.0,192.0,0.0,889.8,,90,21.86
544,255.0,0.0,,192.0,,889.8,,7,10.22
545,289.0,0.0,,192.0,,913.2,895.3,7,14.6
546,255.0,,0.0,192.0,0.0,,945.0,,18.75
547,333.0,0.0,0.0,192.0,0.0,931.2,,,
548,,0.0,0.0,192.0,,931.2,842.6,,23.4
549,289.0,,0.0,192.0,0.0,913.2,895.3,28,25.57
550,333.0,0.0,,192.0,,931.2,842.6,90,41.68
551,,0.0,,,,,785.6,,27.74
552,255.0,0.0,,192.0,0.0,889.8,945.0,,
553,158.8,,0.0,185.7,0.0,1040.6,734.3,7,
554,239.6,,,185.7,,941.6,664.3,7,25.42
555,,,0.0,185.7,,1040.6,734.3,,15.69
556,181.9,272.8,,185.7,0.0,1012.4,714.3,28,27.94
557,,,,,0.0,998.2,,28,32.63
558,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7,17.24
559,272.8,181.9,0.0,185.7,0.0,,,7,19.77
560,,359.4,0.0,185.7,,941.6,664.3,,39.44
561,220.8,147.2,,185.7,,1055.0,744.3,28,25.75
562,,0.0,0.0,185.7,,,,28,
563,382.5,0.0,,185.7,0.0,1047.8,,7,24.07
564,210.7,316.1,0.0,185.7,,977.0,689.3,7,21.82
565,158.8,238.2,,185.7,0.0,,,28,21.07
566,295.8,,0.0,,,1091.4,,,14.84
567,255.5,170.3,0.0,,0.0,1026.6,,,32.05
568,,,0.0,,0.0,1076.2,759.3,7,11.96
569,397.0,0.0,0.0,185.7,0.0,1040.6,,,
570,,0.0,0.0,185.7,,1104.6,784.3,,
571,295.8,0.0,,185.7,,,769.3,,
572,228.0,342.1,0.0,185.7,,955.8,,,39.7
573,220.8,147.2,,185.7,0.0,1055.0,,7,13.09
574,316.1,210.7,,,,977.0,,28,
575,135.7,,0.0,,0.0,1076.2,759.3,7,7.51
576,238.1,0.0,0.0,,0.0,1118.8,789.3,28,
577,,0.0,0.0,,0.0,1069.2,754.3,7,21.18
578,,203.5,0.0,185.7,0.0,1076.2,759.3,28,18.2
579,,290.2,,185.7,0.0,998.2,704.3,7,17.2
580,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,22.63
581,290.2,193.5,,185.7,0.0,998.2,704.3,7,
582,,,0.0,185.7,0.0,1012.4,714.3,,
583,,155.5,0.0,,,1026.6,724.3,,25.73
584,210.7,,0.0,,0.0,,,28,37.81
585,228.0,342.1,,185.7,0.0,955.8,,,21.92
586,290.2,193.5,0.0,185.7,0.0,,704.3,28,33.04
587,,0.0,,,0.0,1104.6,784.3,7,
588,238.2,158.8,,185.7,0.0,1040.6,734.3,28,
589,,124.1,0.0,185.7,,1083.4,764.3,7,8.0
590,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,31.9
591,,0.0,0.0,,0.0,,789.3,7,
592,,0.0,0.0,185.7,0.0,1111.6,,28,
593,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,37.44
594,,0.0,0.0,,,1111.6,784.3,7,
595,316.1,210.7,0.0,185.7,0.0,,,7,24.44
596,,124.1,0.0,185.7,0.0,1083.4,,28,17.6
597,170.3,155.5,0.0,185.7,,1026.6,724.3,,10.73
598,272.8,181.9,0.0,,0.0,,,28,
599,339.0,0.0,0.0,197.0,0.0,,781.0,,13.22
600,339.0,0.0,0.0,197.0,,,,,20.97
601,339.0,,0.0,,0.0,968.0,,,27.04
602,339.0,0.0,0.0,197.0,0.0,968.0,781.0,,32.04
603,,0.0,,197.0,0.0,968.0,781.0,90,
604,339.0,,0.0,197.0,0.0,,,180,36.45
605,339.0,,0.0,,0.0,968.0,781.0,,
606,236.0,0.0,,194.0,0.0,968.0,,3,
607,236.0,0.0,0.0,,0.0,968.0,,14,12.84
608,,0.0,0.0,194.0,0.0,968.0,,28,18.42
609,236.0,0.0,0.0,194.0,0.0,968.0,885.0,90,21.95
610,236.0,,0.0,,,968.0,885.0,180,
611,236.0,,0.0,193.0,0.0,968.0,,365,25.08
612,277.0,0.0,0.0,191.0,,968.0,,14,21.26
613,277.0,,0.0,191.0,0.0,,,28,
614,277.0,,0.0,191.0,0.0,968.0,856.0,3,
615,277.0,0.0,,191.0,,968.0,856.0,,31.25
616,,0.0,,191.0,0.0,968.0,856.0,180,32.33
617,277.0,0.0,0.0,191.0,0.0,968.0,856.0,360,33.7
618,254.0,0.0,0.0,198.0,,968.0,,,9.31
619,,,0.0,198.0,0.0,968.0,,90,26.94
620,254.0,,0.0,198.0,0.0,,863.0,180,
621,,,0.0,198.0,0.0,,863.0,365,29.79
622,307.0,0.0,0.0,193.0,0.0,,,180,34.49
623,307.0,,,193.0,0.0,,,365,36.15
624,,0.0,0.0,193.0,,968.0,,3,12.54
625,307.0,0.0,0.0,,,968.0,,28,27.53
626,,0.0,,193.0,0.0,968.0,,90,
627,,,0.0,193.0,0.0,,885.0,7,
628,200.0,,,,0.0,1125.0,,,7.84
629,,0.0,0.0,180.0,,,,28,
630,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7,11.17
631,,,,,0.0,1113.0,833.0,28,17.34
632,325.0,0.0,0.0,,0.0,1063.0,783.0,7,17.54
633,,0.0,,,0.0,1063.0,,28,
634,,,0.0,183.0,,1088.0,808.0,,14.2
635,275.0,0.0,,183.0,0.0,,808.0,28,
636,300.0,,,184.0,0.0,1075.0,795.0,7,15.58
637,,,,184.0,0.0,,795.0,28,26.85
638,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,,26.06
639,,0.0,0.0,,,1038.0,,28,
640,,0.0,0.0,,0.0,,,28,43.7
641,400.0,0.0,,187.0,,1025.0,,7,30.14
642,250.0,0.0,0.0,182.0,0.0,1100.0,,,12.73
643,250.0,0.0,0.0,182.0,0.0,1100.0,,28,20.87
644,350.0,0.0,0.0,186.0,,1050.0,770.0,7,20.28
645,,0.0,0.0,,,1050.0,770.0,,
646,203.5,,,203.5,0.0,963.4,630.0,7,19.54
647,,166.8,0.0,203.5,0.0,977.6,694.1,90,47.71
648,,236.0,0.0,,,935.4,,,
649,141.3,212.0,0.0,,0.0,971.8,748.5,,
650,,250.2,,203.5,0.0,,692.6,3,6.9
651,,183.9,0.0,203.5,0.0,,800.1,90,33.19
652,,,,203.5,,,800.0,3,4.9
653,102.0,,,192.0,0.0,887.0,,3,
654,102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,25.46
655,122.6,,0.0,203.5,,958.2,800.1,,24.29
656,166.8,,0.0,203.5,0.0,,692.6,28,
657,200.0,133.0,0.0,192.0,0.0,965.4,806.2,3,11.41
658,108.3,,,203.5,0.0,938.2,,28,20.59
659,,203.5,0.0,203.5,0.0,965.4,,7,25.89
660,108.3,162.4,,203.5,,938.2,849.0,90,29.23
661,,173.0,0.0,192.0,0.0,909.8,891.9,90,31.02
662,141.3,212.0,,,,,748.5,,10.39
663,157.0,236.0,0.0,,0.0,935.4,,,
664,133.0,200.0,0.0,,0.0,927.4,,,
665,250.2,166.8,0.0,203.5,0.0,,694.1,7,19.35
666,173.0,116.0,,,,946.8,856.8,7,
667,,288.0,0.0,,0.0,929.8,,3,12.79
668,192.0,288.0,0.0,192.0,0.0,,716.1,28,39.32
669,153.0,102.0,,192.0,,,943.1,3,
670,,192.0,0.0,192.0,0.0,932.0,,3,16.11
671,305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,43.38
672,,157.0,0.0,192.0,0.0,,749.1,,20.42
673,173.0,116.0,0.0,192.0,0.0,946.8,856.8,3,
674,,,0.0,203.5,0.0,973.4,750.0,7,
675,236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,13.57
676,183.9,122.6,0.0,203.5,0.0,,800.0,90,32.53
677,166.8,250.2,0.0,203.5,0.0,975.6,692.6,7,15.75
678,,153.0,0.0,192.0,,,942.0,7,7.68
679,,192.0,0.0,,0.0,932.0,717.8,,38.8
680,212.0,,,,0.0,,750.0,28,33.0
681,102.0,153.0,,192.0,,887.0,942.0,28,
682,,,,192.0,0.0,946.8,,28,
683,183.9,122.6,,203.5,,959.2,800.0,28,
684,133.0,200.0,,192.0,0.0,,839.2,90,36.59
685,192.0,288.0,0.0,192.0,,929.8,716.1,,50.73
686,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,13.66
687,305.3,203.5,0.0,203.5,0.0,965.4,631.0,,
688,,157.0,,192.0,,,749.1,90,47.78
689,,,,203.5,,938.2,,3,2.33
690,157.0,236.0,0.0,192.0,,935.4,781.2,,16.89
691,,192.0,0.0,192.0,0.0,,717.8,7,
692,212.0,,0.0,,0.0,973.4,,3,6.81
693,,141.3,0.0,203.5,0.0,973.4,,,
694,153.0,102.0,0.0,192.0,,888.0,943.1,,
695,,157.0,0.0,192.0,,972.6,749.1,28,32.88
696,,173.0,0.0,192.0,0.0,,,,22.35
697,,122.6,,203.5,,959.2,,7,10.79
698,108.3,162.4,0.0,,0.0,938.2,849.0,,7.72
699,203.5,305.3,,203.5,,963.4,630.0,28,41.68
700,203.5,305.3,0.0,,0.0,963.4,630.0,,9.56
701,133.0,,0.0,192.0,,927.4,839.2,,
702,288.0,192.0,0.0,,0.0,,717.8,90,
703,200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,
704,200.0,133.0,0.0,192.0,0.0,,806.2,28,30.44
705,250.2,166.8,,203.5,0.0,,694.1,3,
706,,183.9,0.0,,0.0,958.2,800.1,,3.32
707,153.0,102.0,0.0,,,,,,
708,,133.0,0.0,192.0,0.0,,806.2,90,43.25
709,116.0,,,,,,891.9,3,6.28
710,173.0,116.0,0.0,192.0,,946.8,,90,32.1
711,250.2,166.8,,,,,,28,36.96
712,,203.5,0.0,,,965.4,631.0,90,54.6
713,192.0,288.0,,,,929.8,716.1,,
714,157.0,236.0,0.0,,0.0,,781.2,3,9.69
715,,102.0,0.0,,0.0,,,7,8.37
716,141.3,212.0,0.0,203.5,0.0,971.8,748.5,,39.66
717,116.0,173.0,,192.0,0.0,,891.9,7,
718,,,0.0,203.5,,,748.5,3,4.83
719,122.6,183.9,0.0,203.5,0.0,958.2,800.1,,10.35
720,166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,
721,203.5,305.3,0.0,,0.0,963.4,630.0,90,51.86
722,310.0,,0.0,,0.0,,830.0,3,11.85
723,310.0,,0.0,,0.0,1012.0,830.0,,17.24
724,310.0,0.0,0.0,,,1012.0,830.0,28,27.83
725,310.0,0.0,0.0,192.0,,1012.0,830.0,90,35.76
726,,0.0,0.0,,0.0,1012.0,830.0,120,38.7
727,331.0,0.0,,192.0,,1025.0,821.0,3,
728,331.0,,0.0,,,1025.0,821.0,7,
729,,,0.0,192.0,0.0,1025.0,821.0,28,31.74
730,331.0,0.0,,,,1025.0,821.0,90,37.91
731,331.0,,,192.0,,,821.0,120,39.38
732,349.0,0.0,0.0,192.0,0.0,1056.0,,,15.87
733,349.0,0.0,0.0,192.0,0.0,,809.0,7,9.01
734,,,0.0,192.0,0.0,1056.0,809.0,,33.61
735,349.0,0.0,0.0,,,1056.0,809.0,,40.66
736,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,,40.86
737,238.0,,,186.0,0.0,,789.0,,12.05
738,238.0,0.0,,186.0,,,789.0,,17.54
739,296.0,,0.0,,0.0,1090.0,769.0,,18.91
740,296.0,,0.0,186.0,,1090.0,769.0,28,25.18
741,297.0,,,186.0,0.0,1040.0,,,
742,,0.0,,192.0,,936.0,721.0,,43.89
743,480.0,0.0,0.0,,0.0,936.0,721.0,90,54.28
744,,0.0,0.0,186.0,0.0,1040.0,,28,36.94
745,,0.0,,186.0,,,,,14.5
746,281.0,,0.0,,,1104.0,774.0,28,22.44
747,500.0,0.0,0.0,200.0,,,613.0,,12.64
748,500.0,0.0,0.0,,0.0,,613.0,3,
749,500.0,0.0,,,0.0,1125.0,613.0,7,33.21
750,,,,200.0,,,613.0,14,36.94
751,500.0,0.0,0.0,,,,613.0,,44.09
752,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,52.61
753,,0.0,0.0,,0.0,,613.0,14,59.76
754,,0.0,0.0,173.0,0.0,1125.0,,28,
755,540.0,,0.0,173.0,0.0,1125.0,613.0,90,
756,540.0,,0.0,173.0,0.0,,613.0,,71.62
757,,0.0,0.0,173.0,0.0,1125.0,,270,74.17
758,,0.0,0.0,203.0,0.0,974.0,775.0,7,
759,350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,22.53
760,350.0,0.0,,,,974.0,775.0,28,27.34
761,,0.0,0.0,,0.0,,775.0,56,
762,,,,203.0,0.0,974.0,775.0,,
763,350.0,0.0,0.0,203.0,0.0,974.0,,,32.72
764,385.0,0.0,,186.0,0.0,966.0,763.0,1,6.27
765,,0.0,0.0,,0.0,966.0,,,14.7
766,385.0,,,186.0,0.0,966.0,763.0,,23.22
767,385.0,0.0,0.0,,,966.0,763.0,,27.92
768,385.0,,,186.0,0.0,966.0,763.0,28,31.35
769,331.0,,,192.0,0.0,978.0,825.0,180,39.0
770,331.0,,,192.0,0.0,,825.0,360,41.24
771,349.0,0.0,0.0,,0.0,1047.0,806.0,3,
772,331.0,0.0,,192.0,0.0,978.0,825.0,,13.52
773,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,24.0
774,382.0,,0.0,186.0,,1047.0,,,37.42
775,,0.0,0.0,186.0,,1111.0,784.0,,
776,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,,22.44
777,339.0,,,185.0,0.0,,754.0,7,21.16
778,339.0,0.0,0.0,185.0,,,754.0,28,31.84
779,295.0,0.0,0.0,185.0,0.0,1069.0,,,14.8
780,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,25.18
781,,,0.0,185.0,0.0,1118.0,789.0,28,
782,296.0,0.0,,,0.0,1085.0,,7,14.2
783,296.0,0.0,,192.0,0.0,1085.0,765.0,28,21.65
784,296.0,0.0,,192.0,,1085.0,765.0,,29.39
785,331.0,0.0,0.0,192.0,0.0,879.0,,3,
786,331.0,0.0,0.0,,0.0,978.0,825.0,7,16.26
787,331.0,0.0,,,0.0,,,28,31.45
788,,0.0,0.0,192.0,0.0,,825.0,90,37.23
789,,0.0,,,0.0,,806.0,,18.13
790,349.0,0.0,0.0,192.0,0.0,1047.0,,28,32.72
791,,0.0,,192.0,0.0,1047.0,806.0,90,39.49
792,,0.0,0.0,192.0,,1047.0,806.0,180,41.05
793,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,
794,302.0,,0.0,203.0,0.0,974.0,,14,18.13
795,,,0.0,,,974.0,,180,26.74
796,,0.0,0.0,189.0,0.0,1125.0,613.0,180,
797,500.0,,,200.0,0.0,,,90,47.22
798,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,,51.04
799,,0.0,0.0,,,1125.0,613.0,270,55.16
800,,0.0,,173.0,0.0,,,3,41.64
801,,,0.0,185.0,,1111.0,784.0,,
802,252.0,0.0,0.0,,0.0,1111.0,,28,
803,339.0,0.0,0.0,185.0,0.0,1060.0,,28,31.65
804,393.0,0.0,0.0,,0.0,940.0,758.0,3,19.11
805,393.0,,0.0,,,940.0,758.0,,
806,,0.0,0.0,192.0,0.0,,,90,
807,,0.0,0.0,185.0,,1047.0,,,
808,382.0,0.0,,185.0,0.0,1047.0,739.0,28,37.42
809,252.0,0.0,0.0,186.0,0.0,,784.0,7,11.47
810,,0.0,,185.0,0.0,,784.0,28,19.69
811,,0.0,0.0,192.0,0.0,,850.0,,14.99
812,310.0,0.0,,192.0,0.0,970.0,850.0,28,
813,310.0,0.0,0.0,192.0,0.0,970.0,,,
814,,,0.0,192.0,0.0,970.0,,,
815,310.0,,0.0,192.0,0.0,,850.0,,38.11
816,,0.0,,189.0,0.0,1125.0,,3,
817,,,,189.0,,,613.0,,42.42
818,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,,
819,,0.0,,189.0,0.0,1125.0,613.0,28,55.94
820,525.0,,0.0,189.0,,1125.0,613.0,90,58.78
821,525.0,0.0,0.0,189.0,0.0,,613.0,270,
822,322.0,0.0,0.0,,0.0,974.0,800.0,,20.77
823,322.0,0.0,0.0,203.0,0.0,,800.0,28,25.18
824,,,0.0,,,974.0,800.0,180,
825,302.0,,,,,974.0,817.0,,21.75
826,397.0,0.0,0.0,185.0,0.0,1040.0,,28,
827,480.0,0.0,0.0,192.0,0.0,936.0,721.0,3,24.39
828,522.0,0.0,0.0,146.0,,,896.0,7,50.51
829,522.0,0.0,0.0,146.0,,896.0,896.0,28,74.99
830,,,82.0,210.0,9.0,904.0,,28,
831,162.0,190.0,,179.0,19.0,838.0,,28,33.76
832,,144.0,112.0,220.0,10.0,923.0,658.0,,16.5
833,,,,202.0,,,829.0,,19.99
834,152.0,,,,18.0,944.0,,28,36.35
835,,143.0,111.0,168.0,22.0,914.0,651.0,,33.69
836,144.0,,175.0,158.0,18.0,943.0,844.0,,15.42
837,,140.0,0.0,214.0,,895.0,722.0,28,33.42
838,,0.0,0.0,190.0,7.0,,,28,39.05
839,,,116.0,175.0,15.0,953.0,720.0,28,
840,,239.0,0.0,,6.0,1002.0,684.0,28,26.86
841,310.0,143.0,0.0,,10.0,,804.0,,
842,305.0,0.0,100.0,196.0,10.0,959.0,,28,
843,151.0,0.0,184.0,167.0,12.0,,772.0,28,
844,142.0,,130.0,,,883.0,785.0,28,
845,298.0,137.0,,201.0,6.0,878.0,655.0,28,53.52
846,321.0,164.0,0.0,,5.0,870.0,,,57.21
847,366.0,187.0,0.0,,,824.0,757.0,28,65.91
848,280.0,129.0,,,9.0,825.0,805.0,28,52.82
849,252.0,,76.0,194.0,,,821.0,28,33.4
850,165.0,,150.0,182.0,12.0,,729.0,28,18.03
851,156.0,243.0,0.0,180.0,11.0,1022.0,,28,
852,160.0,,,203.0,11.0,829.0,710.0,28,32.84
853,298.0,0.0,107.0,,,879.0,815.0,28,42.64
854,,,,210.0,,,737.0,,40.06
855,,121.0,94.0,188.0,,904.0,696.0,28,
856,326.0,,0.0,,9.0,,790.0,28,61.23
857,356.0,0.0,142.0,193.0,11.0,801.0,778.0,28,
858,,207.0,161.0,179.0,5.0,867.0,,28,33.3
859,,149.0,0.0,186.0,8.0,951.0,,28,
860,164.0,0.0,200.0,,,,846.0,28,15.09
861,,,113.0,,10.0,925.0,783.0,,
862,321.0,0.0,128.0,182.0,11.0,,,28,37.26
863,140.0,164.0,,237.0,6.0,,,,35.23
864,288.0,121.0,0.0,177.0,7.0,908.0,829.0,,
865,298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,31.87
866,265.0,,86.0,195.0,6.0,833.0,,,41.54
867,160.0,,,168.0,12.0,1049.0,,28,39.45
868,166.0,,0.0,183.0,13.0,,827.0,28,37.91
869,276.0,116.0,,,9.0,870.0,,28,
870,322.0,,116.0,196.0,,818.0,813.0,28,
871,,139.0,109.0,193.0,6.0,892.0,780.0,28,23.69
872,159.0,187.0,0.0,,,990.0,789.0,28,32.76
873,,,78.0,201.0,,864.0,761.0,28,32.4
874,237.0,92.0,71.0,247.0,6.0,853.0,695.0,28,28.63
875,,0.0,113.0,,8.0,1002.0,,,36.8
876,155.0,183.0,0.0,,9.0,1047.0,697.0,28,18.28
877,146.0,230.0,,202.0,3.0,827.0,,28,
878,296.0,,107.0,221.0,11.0,819.0,778.0,,
879,133.0,210.0,,196.0,3.0,,795.0,28,31.03
880,313.0,145.0,0.0,178.0,8.0,867.0,,28,
881,,0.0,112.0,184.0,8.0,,816.0,28,12.18
882,153.0,145.0,,,8.0,1002.0,689.0,28,25.56
883,140.0,,103.0,200.0,7.0,916.0,753.0,28,36.44
884,149.0,236.0,0.0,176.0,,847.0,893.0,,32.96
885,,0.0,,212.0,10.0,878.0,,28,
886,153.0,145.0,,178.0,,867.0,,28,
887,,,137.0,158.0,16.0,1002.0,,,
888,326.0,0.0,,199.0,11.0,801.0,792.0,28,40.68
889,153.0,145.0,0.0,178.0,8.0,,822.0,28,19.01
890,262.0,111.0,86.0,195.0,,895.0,,,33.72
891,,0.0,195.0,220.0,11.0,898.0,713.0,28,8.54
892,,,185.0,167.0,,1074.0,678.0,28,13.46
893,,,90.0,199.0,,,762.0,28,32.24
894,,,92.0,,7.0,953.0,,28,
895,143.0,169.0,143.0,191.0,8.0,,643.0,,29.72
896,,101.0,78.0,171.0,,936.0,763.0,28,
897,313.0,,0.0,178.0,,917.0,759.0,28,52.44
898,284.0,120.0,0.0,168.0,7.0,,794.0,,40.93
899,336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,
900,145.0,0.0,134.0,181.0,11.0,979.0,,,13.2
901,150.0,,0.0,174.0,12.0,1069.0,675.0,28,37.43
902,,,133.0,,8.0,,805.0,28,29.87
903,331.0,170.0,0.0,195.0,,,802.0,28,56.61
904,155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,12.46
905,155.0,183.0,0.0,,9.0,877.0,,28,23.79
906,135.0,0.0,,180.0,10.0,,805.0,,13.29
907,266.0,112.0,,178.0,,910.0,,28,
908,314.0,145.0,,179.0,,869.0,,28,
909,,145.0,0.0,127.0,8.0,1000.0,822.0,28,44.52
910,,173.0,0.0,,3.0,986.0,817.0,28,23.74
911,144.0,136.0,106.0,178.0,7.0,,774.0,,
912,148.0,0.0,182.0,181.0,,,,28,
913,277.0,,91.0,,,,666.0,28,43.57
914,,0.0,107.0,164.0,13.0,953.0,,28,35.86
915,313.0,,,,8.0,1002.0,,28,41.05
916,,184.0,143.0,194.0,9.0,880.0,,,28.99
917,,134.0,0.0,195.0,6.0,924.0,760.0,,46.24
918,,175.0,0.0,,2.0,,828.0,28,26.92
919,145.0,0.0,179.0,,8.0,824.0,869.0,28,10.54
920,313.0,0.0,0.0,,,1000.0,,28,25.1
921,,162.0,126.0,,,923.0,764.0,28,
922,,0.0,143.0,,9.0,877.0,868.0,28,9.74
923,255.0,,77.0,189.0,6.0,,749.0,,
924,,207.0,,216.0,10.0,822.0,,28,39.84
925,136.0,,,199.0,6.0,,,,26.97
926,164.0,,128.0,,,961.0,641.0,28,27.23
927,162.0,214.0,164.0,202.0,10.0,820.0,680.0,28,30.65
928,157.0,214.0,152.0,,9.0,,704.0,28,
929,,153.0,,,8.0,,623.0,28,
930,135.0,,193.0,,6.0,,643.0,28,
931,,209.0,,201.0,7.0,848.0,669.0,28,30.88
932,144.0,,195.0,176.0,6.0,1021.0,709.0,,15.34
933,154.0,174.0,,228.0,7.0,,612.0,28,24.34
934,,187.0,195.0,185.0,7.0,898.0,636.0,,23.89
935,,86.0,190.0,213.0,,923.0,,,22.93
936,156.0,178.0,187.0,,,854.0,,,
937,236.9,91.7,71.5,246.9,6.0,852.9,,,28.63
938,,,113.0,178.5,8.0,1001.9,688.7,28,36.8
939,154.8,183.4,,193.3,9.1,1047.4,,28,
940,145.9,230.5,0.0,,3.4,827.0,,28,
941,,,,221.4,10.5,819.2,778.4,,
942,,210.2,0.0,195.7,3.1,949.4,795.3,28,28.94
943,313.3,145.0,,178.5,8.0,867.2,824.0,28,
944,151.6,0.0,111.9,184.4,7.9,992.0,815.9,28,
945,153.1,145.0,113.0,,,1001.9,688.7,28,
946,139.9,132.6,103.3,200.3,,916.0,753.4,28,36.44
947,149.5,236.0,0.0,175.8,12.6,846.8,892.7,,32.96
948,299.8,,119.8,,,878.2,,28,23.84
949,153.1,,113.0,178.5,8.0,867.2,,,
950,148.1,0.0,136.6,158.1,,,,,17.96
951,,0.0,137.9,,10.8,801.1,792.5,28,38.63
952,152.7,144.7,,178.1,8.0,999.7,822.2,28,19.01
953,261.9,110.5,,195.4,,895.2,732.6,28,
954,,,194.9,,11.0,897.7,,,8.54
955,150.7,0.0,185.3,166.7,15.6,1074.5,678.0,,
956,272.6,0.0,89.6,198.7,10.6,931.3,762.2,,32.25
957,149.0,,91.7,182.9,7.1,,780.3,,23.52
