exp_id,input_complete,input_missing,method,seed,categorical_vars,continuous_vars,use_gpu,k,max_iter,use_probabilistic_sampling,add_noise_to_continuous,noise_level,n_estimators,n_jobs,verbose,iterations,batch_size,hint_rate,alpha,learning_rate,epochs,lr,latent_dim,num_iw_samples
BASE_ComCri_MNAR_30per_KNN_s5,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,KNN,5,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,5.0,,,,,,,,,,,,,,,,
BASE_ComCri_MNAR_30per_MICE_s5,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,MICE,5,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_ComCri_MNAR_30per_MissForest_s5,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,MissForest,5,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_ComCri_MNAR_30per_MeanMode_s8,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,MeanMode,8,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,,,,,,,,
BASE_ComCri_MNAR_30per_KNN_s8,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,KNN,8,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,5.0,,,,,,,,,,,,,,,,
BASE_ComCri_MNAR_30per_MICE_s8,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,MICE,8,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_ComCri_MNAR_30per_MissForest_s8,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,MissForest,8,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_ComCri_MNAR_50per_MeanMode_s1,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MeanMode,1,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_KNN_s1,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,KNN,1,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,5.0,,,,,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_MICE_s1,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MICE,1,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_MissForest_s1,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MissForest,1,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_ComCri_MNAR_50per_MeanMode_s2,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MeanMode,2,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_KNN_s2,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,KNN,2,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,5.0,,,,,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_MICE_s2,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MICE,2,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_MissForest_s2,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MissForest,2,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_ComCri_MNAR_50per_MeanMode_s3,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MeanMode,3,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_KNN_s3,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,KNN,3,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,5.0,,,,,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_MICE_s3,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MICE,3,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_MissForest_s3,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MissForest,3,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_ComCri_MNAR_50per_MeanMode_s5,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MeanMode,5,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_KNN_s5,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,KNN,5,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,5.0,,,,,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_MICE_s5,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MICE,5,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_MissForest_s5,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MissForest,5,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_ComCri_MNAR_50per_MeanMode_s8,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MeanMode,8,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_KNN_s8,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,KNN,8,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,5.0,,,,,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_MICE_s8,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MICE,8,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_ComCri_MNAR_50per_MissForest_s8,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MissForest,8,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_10per_MeanMode_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MeanMode,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_KNN_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,KNN,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_MICE_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MICE,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_MissForest_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MissForest,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_10per_MeanMode_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MeanMode,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_KNN_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,KNN,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_MICE_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MICE,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_MissForest_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MissForest,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_10per_MeanMode_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MeanMode,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_KNN_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,KNN,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_MICE_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MICE,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_MissForest_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MissForest,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_10per_MeanMode_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MeanMode,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_KNN_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,KNN,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_MICE_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MICE,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_MissForest_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MissForest,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_10per_MeanMode_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MeanMode,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_KNN_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,KNN,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_MICE_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MICE,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_Concrete_MNAR_10per_MissForest_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MissForest,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_30per_MeanMode_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MeanMode,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_KNN_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,KNN,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_MICE_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MICE,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_MissForest_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MissForest,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_30per_MeanMode_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MeanMode,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_KNN_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,KNN,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_MICE_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MICE,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_MissForest_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MissForest,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_30per_MeanMode_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MeanMode,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_KNN_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,KNN,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_MICE_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MICE,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_MissForest_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MissForest,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_30per_MeanMode_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MeanMode,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_KNN_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,KNN,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_MICE_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MICE,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_MissForest_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MissForest,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_30per_MeanMode_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MeanMode,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_KNN_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,KNN,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_MICE_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MICE,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_Concrete_MNAR_30per_MissForest_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MissForest,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_50per_MeanMode_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MeanMode,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_50per_KNN_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,KNN,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_50per_MICE_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MICE,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_Concrete_MNAR_50per_MissForest_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MissForest,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_50per_MeanMode_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MeanMode,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_50per_KNN_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,KNN,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_50per_MICE_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MICE,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_Concrete_MNAR_50per_MissForest_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MissForest,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_50per_MeanMode_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MeanMode,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_50per_KNN_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,KNN,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_50per_MICE_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MICE,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_Concrete_MNAR_50per_MissForest_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MissForest,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_50per_MeanMode_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MeanMode,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_50per_KNN_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,KNN,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_50per_MICE_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MICE,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_Concrete_MNAR_50per_MissForest_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MissForest,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_Concrete_MNAR_50per_MeanMode_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MeanMode,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_50per_KNN_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,KNN,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,5.0,,,,,,,,,,,,,,,,
BASE_Concrete_MNAR_50per_MICE_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MICE,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,5.0,True,False,0.1,,,,,,,,,,,,
